Дивизион ASM;ASM;Город;Магазин;Дивизион SAP;Материал: Категория;Категория;Подкатегория;Планнейм;Группа ID;Группа;Дата пересчета;Частота подсчета;Товаров в группе;Штук в группе;Найдено;Излишки;Недостачи;Брак;Посчитано вручную;Посчитано групп;Всего групп;Доля посчитанных товарных групп
Запад;Воронежский;Липецк;S777;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130116;Рулон для вакуумного упаковщика;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130117;Пакет для вакуумного упаковщика;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130134;Насадка для кухонного комбайна Kenwood;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;407;Микроволновые печи;Микроволновые печи с грилем;Микроволновые печи с грилем;407010101;Микроволновая печь с грилем;03.04.2026;QTR;16;27;27;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;407;Микроволновые печи;Микроволновые печи соло;Микроволновые печи соло;407030101;Микроволновая печь соло;03.04.2026;QTR;43;97;97;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;407;Микроволновые печи;Микроволновые печи соло;Микроволновые печи соло;533010200;МП_Микроволновая печь соло;03.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;408;Плиты;Газовые плиты;Газовые плиты;408010101;Газовая плита (50-55 см);03.04.2026;QTR;12;16;16;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;408;Плиты;Газовые плиты;Газовые плиты;408010102;Газовая плита (60 см);03.04.2026;QTR;4;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;408;Плиты;Газовые плиты;Комбинированные плиты;408010202;Комбинированная плита (50-55 см);03.04.2026;QTR;4;5;5;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;408;Плиты;Газовые плиты;Комбинированные плиты;408010203;Комбинированная плита (60 см);03.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;408;Плиты;Электрические плиты;Электрические плиты;408030101;Электрическая плита (50-55 см);03.04.2026;QTR;13;20;20;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;408;Плиты;Электрические плиты;Электрические плиты;408030102;Электрическая плита (60 см);03.04.2026;QTR;4;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;409;Посудомоечные машины;Посудомоечные машины;Посудомоечные машины;409010101;Посудомоечная машина (45 см);03.04.2026;QTR;10;17;17;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;409;Посудомоечные машины;Посудомоечные машины;Посудомоечные машины;409010102;Посудомоечная машина (60 см);03.04.2026;QTR;4;8;8;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;409;Посудомоечные машины;Посудомоечные машины;Посудомоечные машины;409010103;Посудомоечная машина (компактная);03.04.2026;QTR;3;5;5;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;410010102;Кофеварка капельного типа;20.03.2026;QTR;19;34;34;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;410010105;Кофеварка рожкового типа;20.03.2026;QTR;16;35;35;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;410010106;Кофеварка капсульного типа;20.03.2026;QTR;2;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;410020111;Кофеварка рожкового типа DeLonghi;20.03.2026;QTR;4;21;21;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;533012412;МП_Кофеварка капельного типа;20.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофемашины;Кофемашины;410020101;Кофемашина автоматическая;20.03.2026;QTR;22;33;33;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофемашины;Кофемашины;410020102;Кофемашина капсульного типа Dolce Gusto;20.03.2026;QTR;9;11;11;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофемашины;Кофемашины;410020103;Кофемашина капсульного типа Nespresso;20.03.2026;QTR;8;10;10;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофемашины;Кофемашины;410020109;Кофемашина автоматическая DeLonghi;20.03.2026;QTR;11;32;32;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофемашины;Кофемашины;410020113;Кофейная станция;20.03.2026;QTR;2;5;5;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Кофемолки;Кофемолки;410030101;Кофемолка;29.03.2026;QTR;15;31;31;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Аксессуары для приготовления кофе;Акс. для приготовления кофе;410010108;Чистящее средство для кофемашины DeLonghi;29.03.2026;QTR;1;40;39;0;-1;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Аксессуары для приготовления кофе;Акс. для приготовления кофе;410020108;Кофе в зернах DeLonghi;29.03.2026;QTR;6;203;203;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Аксессуары для приготовления кофе;Акс. для приготовления кофе;410040101;Аксессуары для кофеварок;29.03.2026;QTR;3;6;6;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Аксессуары для приготовления кофе;Акс. для приготовления кофе;410040102;Капучинатор;29.03.2026;QTR;7;13;13;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Аксессуары для приготовления кофе;Акс. для приготовления кофе;410040105;Кофе в зернах;29.03.2026;QTR;24;51;50;2;-3;0;3;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Аксессуары для приготовления кофе;Акс. для приготовления кофе;410040106;Кофе в капсулах;29.03.2026;QTR;42;141;140;2;-3;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Аксессуары для приготовления кофе;Акс. для приготовления кофе;410040107;Кофе молотый;29.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Аксессуары для приготовления кофе;Акс. для приготовления кофе;410040112;Чистящее средство для кофемашины;29.03.2026;QTR;3;15;14;0;-1;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;410;Приготовление кофе;Аксессуары для приготовления кофе;Акс. для приготовления кофе;410040125;Картридж для кофемашин DeLonghi;29.03.2026;QTR;1;13;13;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Роботы;411010103;Робот-пылесос для мытья полов;30.03.2026;QTR;9;12;12;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Роботы;411010109;Робот-пылесос;30.03.2026;QTR;31;68;68;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Роботы;411010113;Робот-стеклоочиститель;30.03.2026;QTR;4;9;9;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Роботы;411010128;МП_Салфетка для роботов-мойщиков;30.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Роботы;411010137;Робот-пылесос с базой очистки;30.03.2026;QTR;7;14;14;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Роботы;533010176;МП_Робот-пылесос;30.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Роботы;533010198;МП_Паровой очиститель;30.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Роботы;533010261;МП_Робот-стеклоочиститель;30.03.2026;QTR;3;5;5;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Роботы;533010262;МП_Робот-пылесос для мытья полов;30.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы с контейнером для пыли;411010202;Пылесос с контейнером для пыли;30.03.2026;QTR;24;54;54;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы с контейнером для пыли;533012110;МП_Пылесос с контейнером для пыли;30.03.2026;QTR;3;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы моющие;411010101;Автомойка;30.03.2026;QTR;2;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы моющие;411010102;Паровой очиститель;30.03.2026;QTR;4;9;9;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы моющие;411010108;Стеклоочиститель;30.03.2026;QTR;2;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы моющие;411010111;Пылесос офисный;30.03.2026;QTR;3;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы моющие;411010301;Пылесос моющий;30.03.2026;QTR;4;7;7;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы моющие;411010304;Пылесос моющий вертикальный;30.03.2026;QTR;2;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы с пылесборником;411010401;Пылесос с пылесборником;30.03.2026;QTR;3;5;5;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Хэндстик;411010104;Пылесос автомобильный;30.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Хэндстик;411010110;Пылесос ручной (handstick);30.03.2026;QTR;60;102;102;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Хэндстик;411010115;Пылесос ручной (handstick) Dyson;30.03.2026;QTR;2;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Хэндстик;411010123;Пылесос ручной (handstick) Samsung;30.03.2026;QTR;3;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Хэндстик;411010126;Пылесос ручной (handstick) RED;30.03.2026;QTR;5;9;9;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Хэндстик;411010502;Пылесос ручной (handstick) моющий;30.03.2026;QTR;23;46;46;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Хэндстик;411010506;Пылесос вертикальный моющий;30.03.2026;QTR;1;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Хэндстик;533010357;МП_Пылесос ручной (handstick);30.03.2026;QTR;2;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;411;Пылесосы;Пылесосы;Пылесосы Хэндстик;548010410;Пылесос ручной (handstick) Hisense;30.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;412010103;Дорожный утюг;26.03.2026;QTR;2;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;412010104;Паровая гладильная установка;26.03.2026;QTR;3;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;412010105;Утюг;26.03.2026;QTR;49;113;112;0;-1;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;412010106;Парогенератор;26.03.2026;QTR;24;52;52;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;412010107;Вертикальный отпариватель;26.03.2026;QTR;6;13;13;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;412010108;Ручной отпариватель;26.03.2026;QTR;25;53;53;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;533010174;МП_Парогенератор;26.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;533012431;МП_Ручной отпариватель;26.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;533990563;Агентский Утюг;26.03.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;548010609;Парогенератор Braun;26.03.2026;QTR;6;21;21;0;0;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Утюги;Утюги;548010610;Утюг Braun;26.03.2026;QTR;5;29;29;3;-3;0;0;1;1;100%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Швейные машины;Швейные машины;412020101;Швейная машина;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;412;Уход за одеждой;Швейные машины;Швейные машины;412020102;Оверлок;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Весы напольные;Весы напольные;413010101;Весы напольные;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Весы напольные;Весы напольные;508010515;Умные весы;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Косметические приборы;Косметические приборы;413020103;Прибор для ухода за лицом;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Косметические приборы;Косметические приборы;413020107;Массажер для тела;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Косметические приборы;Косметические приборы;413020116;Дарсонваль;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Косметические приборы;Косметические приборы;533012424;МП_Прибор для чистки и массажа лица;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Косметические приборы;Косметические приборы;561010230;МП_Вибромассажер для тела;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для стрижки волос;Приборы для стрижки волос;413030101;Машинка для стрижки волос;;MON;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для стрижки волос;Приборы для стрижки волос;413030102;Триммер;;MON;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040101;Выпрямитель волос;;MON;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040104;Стайлер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040105;Фен;;MON;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040106;Фен-щетка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040109;Электрощипцы;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040110;Мультистайлер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040113;Расческа-выпрямитель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040114;Щипцы-гофре;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040118;Фен Dyson;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Приборы для укладки волос;Приборы для укладки волос;413040119;Стайлер Dyson;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Товары для ухода за детьми;Уход за детьми и мед. техника;413050112;Детская машинка для стрижки;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Электрические зубные щетки;Электрические зубные щетки;413060101;Ирригатор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Электрические зубные щетки;Электрические зубные щетки;413060102;Электрическая зубная щетка;;MON;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Электрические зубные щетки;Электрические зубные щетки;533010276;МП_Электрическая зубная щетка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Электробритвы;Электробритвы;413070101;Электробритва;;MON;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Эпиляторы и бритвы для женщин;Эпиляторы и бритвы для женщин;413080102;Эпилятор;;MON;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Эпиляторы и бритвы для женщин;Эпиляторы и бритвы для женщин;413080103;Фотоэпилятор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Аксессуары для ухода за телом;Акс. для ухода за телом;413090107;Насадка для бритвы;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Аксессуары для ухода за телом;Акс. для ухода за телом;413090202;Сменная насадка для эпилятора;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;413;Уход за телом;Аксессуары для ухода за телом;Акс. для электрических зубных щеток;413090301;Насадка для электрической зубной щетки;;MON;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;414;Уход за животными;Уход за животными;Уход за животными;414010162;Груминг для животных;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Бытовая техника;414;Уход за животными;Уход за животными;Уход за животными;414010163;Посуда для животных;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Акс. для ноутбуков;503010111;Подставка для ноутбука;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Акс. для ноутбуков;503010112;Сетевой адаптер для ноутбуков;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503020122;Коврик для мыши;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503020129;Микрофон для компьютера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503020137;Планшет;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503020301;Web-камера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503020401;Компьютерная гарнитура;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503030101;Клавиатура беспроводная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503030102;Клавиатура проводная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503030103;Комплект клавиатура+мышь;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503050101;Мышь беспроводная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Компьютерная периферия;503050103;Мышь проводная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Сумки, папки, рюкзаки для ноутбуков;503010115;"Сумка для ноутбука до 15""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Сумки, папки, рюкзаки для ноутбуков;503010116;"Сумка для ноутбука до 17""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Сумки, папки, рюкзаки для ноутбуков;503010118;"Папка для ноутбука до 13""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Сумки, папки, рюкзаки для ноутбуков;503010119;"Папка для ноутбука до 15""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Сумки, папки, рюкзаки для ноутбуков;503010121;Рюкзак для ноутбука;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для ноутбуков;Сумки, папки, рюкзаки для ноутбуков;503010122;"Сумка для ноутбука до 13""";;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для компьютеров;Акс. для компьютеров;503020125;Кресло компьютерное;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для компьютеров;Акс. для компьютеров;503020153;Разветвитель для компьютера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для компьютеров;Акс. для компьютеров;503020195;Кронштейн для монитора;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для компьютеров;Акс. для компьютеров;503020204;Наклейка для клавиатуры;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Аксессуары для компьютеров;Акс. для компьютеров;508010303;Bluetooth адаптер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Игровые акс. для компьютеров;503070101;Игровая мышь;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Игровые акс. для компьютеров;503070102;Игровая клавиатура;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Игровые акс. для компьютеров;503070103;Игровой коврик;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Игровые акс. для компьютеров;503070104;Геймпад;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Игровые акс. для компьютеров;503070106;Руль;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Игровые акс. для компьютеров;503070107;Игровые наушники;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Игровые акс. для компьютеров;503070117;Игровой комплект;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Игровые акс. для компьютеров;503070121;Игровой микрофон для компьютера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Игровые акс. для компьютеров;503070123;Наушники TWS игровые;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;503;Аксессуары для компьютеров;Игровые аксессуары для компьютера;Мебель для геймеров;503020192;Кресло компьютерное игровое;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Липецк;S777;Аксессуары;505;Накопители информации;USB драйв;Флеш-карты;505010102;Флэш диск;;QTR;;;;;;;;;1;0%
