Дивизион ASM;ASM;Город;Магазин;Дивизион SAP;Материал: Категория;Категория;Подкатегория;Планнейм;Группа ID;Группа;Дата пересчета;Частота подсчета;Товаров в группе;Штук в группе;Найдено;Излишки;Недостачи;Брак;Посчитано вручную;Посчитано групп;Всего групп;Доля посчитанных товарных групп
Запад;Воронежский;Тамбов;S187;Аксессуары;511;Акс. для телевизоров и DVD;Подвесы;Подвесы;511020116;МП_Кронштейн для ТВ наклонно-поворотный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;511;Акс. для телевизоров и DVD;Мультимединые проигрыватели;Приемники телевизионные DVB-T2;511030105;Приемник телевизионный DVB-T2;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;513;Кабели/Переходники;Кабели/Переходники;Кабели для компьютеров;513010301;Кабель для компьютера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;514;Аксесс. для гаджетов;Аксесс. для гаджетов;Акс. для гаджетов;523010313;Аксессуар для AirPods;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;514;Аксесс. для гаджетов;Аксесс. для гаджетов;Акс. для Apple Watch;205010314;Ремешок для Apple Watch;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;514;Аксесс. для гаджетов;Аксесс. для гаджетов;Акс. для Apple Watch;260010209;Сменный ремешок для смарт часов;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;514;Аксесс. для гаджетов;Аксесс. для гаджетов;Акс. для Apple Watch;260010222;МП_Ремешок для Apple Watch;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники и гарнитуры;515010106;Наушники внутриканальные;25.03.2026;MON;7;17;17;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники и гарнитуры;515010107;Наушники накладные;25.03.2026;MON;0;0;0;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники и гарнитуры;515010117;Наушники для детей;25.03.2026;MON;1;1;1;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники и гарнитуры;515010120;Наушники накладные Bluetooth;25.03.2026;MON;7;15;15;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники и гарнитуры;515010122;Наушники внутриканальные Bluetooth;25.03.2026;MON;2;5;5;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники и гарнитуры;564050102;МП_Bluetooth гарнитура;25.03.2026;MON;0;0;0;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники True Wireless;515010121;Наушники True Wireless;25.03.2026;MON;20;49;49;0;0;0;1;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники True Wireless;515010202;МП_Наушники True Wireless;25.03.2026;MON;0;0;0;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники Apple;515010118;Наушники True Wireless Apple;25.03.2026;MON;1;9;9;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники Apple;548010530;Наушники внутриканальные Apple;;MON;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;515;Наушники;Наушники;Наушники Samsung;548010525;Наушники True Wireless Samsung;25.03.2026;MON;2;4;4;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Товары для дачи и сада;Фильтры для воды;517010502;Картридж к фильтру для очистки воды;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Товары для дачи и сада;Фильтры для воды;517010503;Фильтр для очистки воды;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Товары для дачи и сада;Фильтры для воды;517010504;Проточный фильтр;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Источники питания;Источники Питания;516020102;Аккумулятор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Источники питания;Источники Питания;516020103;Батарея;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Источники питания;Источники Питания;516020104;Зарядное устройство + аккумуляторы;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Источники питания;Источники Питания;516020111;МП_Батарейка алкалиновая (щелочная);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Сезонный товар;100000282;Чемоданы;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Сезонный товар;516030183;Товары для дачи и сада;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Сезонный товар;516030184;Сушилка для обуви;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Товары для канцелярии;100000438;Рюкзак школьный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Товары для канцелярии;516010302;Канцелярия;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Товары для канцелярии;519010105;Набор карандашей;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Товары для канцелярии;519010106;Набор ручек;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Товары для канцелярии;519010107;Набор фломастеров;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Пакеты;516030401;Пакет;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Метеостанции;516030501;Метеостанция;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Акс. для микроволновых печей;502010713;МП_Кронштейн для микроволновой печи;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Светильники / лампы;516030702;Светильник LED;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Светильники / лампы;516030704;Лампа LED;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Хозяйственные товары;Светильники / лампы;516030706;Фонарь;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Удлинители/Сетевые фильтры;Удлинители/Сетевые фильтры;516040101;Переходник сетевой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Удлинители/Сетевые фильтры;Удлинители/Сетевые фильтры;516040102;Сетевой фильтр;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Удлинители/Сетевые фильтры;Удлинители/Сетевые фильтры;516040103;Стабилизатор напряжения;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Удлинители/Сетевые фильтры;Удлинители/Сетевые фильтры;516040104;Удлинитель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;516;Товары для дома;Удлинители/Сетевые фильтры;Удлинители/Сетевые фильтры;533010548;МП_Сетевой фильтр;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Кухонные принадлежности;517010102;Кухонная утварь Ingenio;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Кухонные принадлежности;517010104;Кухонная утварь Tefal;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Кухонные принадлежности;517010132;Кухонная утварь;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Кухонные принадлежности;517010141;Набор кухонных принадлежностей;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Кухонные принадлежности;517010150;Резка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Кухонные принадлежности;517010160;Столовый набор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Кухонные принадлежности;517010162;Терка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Термосы;517010201;Термос;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Термосы;517010202;Термокружка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Термосы;517010203;Бутылка для воды;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Чайники;517010301;Чайник;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Чайники;517010302;Чайник заварочный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Чайники;517010303;Кофейник;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Чайники;562010102;МП_Чайник;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Ножи;517010401;Нож;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Ножи;517010402;Набор кухонных ножей;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Ножи;517010403;Ножеточка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;517;Товары для кухни;Кухонная утварь;Ножи;517010406;МП_Набор кухонных ножей;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;523;Home Office Accessories;Аксессуары Home Office;Проекторы;106020101;Видеопроектор мультимедийный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;523;Home Office Accessories;Аксессуары Home Office;Проекторы;106030115;Экран для видеопроектора;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;523;Home Office Accessories;Аксессуары Home Office;Акс. для MacBook;523010204;Клавиатура беспроводная Apple;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;523;Home Office Accessories;Аксессуары Home Office;Акс. для MacBook;523010208;Плёнка для MacBook;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;523;Home Office Accessories;Аксессуары Home Office;Акс. для MacBook;523010211;Сетевой адаптер для MacBook;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Кастрюли;524010101;Кастрюля;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Кастрюли;524010108;Кастрюля (эмаль);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Кастрюли;533010235;МП_Кастрюля;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Кастрюли;533010240;МП_Кастрюля (антипригарное покрытие);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Кастрюли;562010110;МП_Набор кастрюль;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Ковши;524010201;Ковш;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Наборы посуды;524010301;Набор посуды;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Наборы посуды;524010303;Набор посуды (нержавейка);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Наборы посуды;524010306;Набор посуды (Jamie Oliver);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Формы для выпекания;524010410;Форма для выпекания (металл);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Формы для выпекания;524010413;Форма для выпекания (стекло);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Формы для выпекания;524010416;МП_Форма для выпекания (стекло);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Крышки;524010501;Крышка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Прочая посуда;524010605;Контейнер для продуктов;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Сковороды;524010701;Сковорода (кованый алюминий);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Сковороды;524010706;Сковорода;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Сковороды;524010740;Сковорода вок;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Сковороды;524010742;Сковорода блинная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Сковороды;524010744;Набор посуды (антипригарное покрытие);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Сковороды;533010237;МП_Сковорода;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;524;Посуда;Посуда;Сковороды;533010350;МП_Сотейник;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для холодильников;502010138;Планка для холодильника декоративная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для холодильников;502010139;Поглотитель запаха в холодильнике;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для холодильников;502010195;Форма для льда;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для холодильников;502010196;Аккумулятор температуры;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для холодильников;502010198;Сумка - изотермический контейнер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для климатической техники;502010214;Аксессуар для кондиционера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для посудомоечных машин;502010801;Акс. для посудомоечной машины;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для посудомоечных машин;502010804;Ополаскиватель для посудомоечной машины;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для посудомоечных машин;502010805;Соль для посудомоечной машины;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для посудомоечных машин;502010806;Моющее средство для посудомоечной машины;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для посудомоечных машин;563040133;МП_Таблетки для посудомоечных машин;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;502010501;Акс. для вытяжки;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;502010502;Фильтр для вытяжки;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;502010503;Универсальный фильтр для вытяжки;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;502010601;Акс. для плит и духовок;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;502010603;Скребок для стеклокерамики;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;502010614;Салфетки;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;504010134;Нож для мясорубки;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;504010175;Средство для удаления накипи (эл.чайник);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;526010103;МП_Средство от накипи;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для Кухонной техники прочее;526010202;Чистящее ср-во для кух.техники;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010302;Мешок для стирки белья;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010304;Подставки для ножек стиральной машины;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010307;Кондиционер для белья;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010308;Стиральный порошок;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010309;Пятновыводитель для одежды;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010310;Капсулы для стирки;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010313;Отбеливатель для белья;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010317;Гель для стирки;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010318;Средство для первого запуска стиральных машин;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010320;Средство для удаления запахов в стиральной машине;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010324;Салфетки/листы для стиральных машин;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;526;Акс. для Кухонной техники;Подкат. Акс. для Кухонной техники;Акс. для стиральных машин;502010406;Средство для удаления накипи д/WM;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;527;Акс. для планшетов;Акс. для планшетов;Акс. для планшетов;508010401;Чехол для планшетного компьютера;16.03.2026;QTR;24;43;43;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Аксессуары;527;Акс. для планшетов;Акс. для планшетов;Акс. для планшетов;508010402;Плёнка для планшетного компьютера;16.03.2026;QTR;3;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Аксессуары;527;Акс. для планшетов;Акс. для планшетов;Акс. для планшетов;508010408;Защитное стекло для планшетного компьютера;16.03.2026;MON;0;0;0;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;527;Акс. для планшетов;Акс. для планшетов;Акс. для планшетов;508010409;Стилус для планшета;16.03.2026;QTR;8;17;17;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Аксессуары;527;Акс. для планшетов;Акс. для планшетов;Акс. для планшетов Apple;523010310;Стилус;16.03.2026;QTR;3;5;5;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Аксессуары;527;Акс. для планшетов;Акс. для планшетов;Акс. для планшетов Apple;523010431;Чехол для iPad;16.03.2026;QTR;3;6;6;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Аксессуары;528;Акс. для мобильной техники Apple;Подкат. Акс. для мобильной техники Apple;Акс. для смартфонов Apple;523010103;Чехол для iPhone;30.03.2026;MON;33;52;52;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;528;Акс. для мобильной техники Apple;Подкат. Акс. для мобильной техники Apple;Акс. для смартфонов Apple;523010105;Защитное стекло для iPhone;30.03.2026;MON;1;2;2;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;528;Акс. для мобильной техники Apple;Подкат. Акс. для мобильной техники Apple;Другие акс. для Apple;508010204;Сетевое зарядное устройство для Apple;30.03.2026;MON;1;5;5;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;528;Акс. для мобильной техники Apple;Подкат. Акс. для мобильной техники Apple;Другие акс. для Apple;523010304;Кабель для iPod, iPhone, iPad;30.03.2026;MON;14;40;41;1;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;528;Акс. для мобильной техники Apple;Подкат. Акс. для мобильной техники Apple;Другие акс. для Apple;523010314;БЗУ для Apple;30.03.2026;MON;2;4;4;0;0;0;0;0;1;33%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Кабели/Переходники для AV;513010201;TV-разветвитель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Кабели/Переходники для AV;513010206;Кабель аналоговый аудио;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Кабели/Переходники для AV;513010207;Кабель аналоговый аудио-видео;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Кабели/Переходники для AV;513010211;Кабель оптический;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Кабели/Переходники для AV;513010212;Кабель сетевой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Кабели/Переходники для AV;513010213;Кабель телевизионный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Кабели/Переходники для AV;513010215;Кабель цифровой аудио-видео;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Кабели/Переходники для AV;513010217;Переходник для кабеля;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Акс. для автомобилей;103090105;Автомобильный компрессор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;529;Акс. AV и Car;Акс. AV и Car;Акс. для автомобилей;103090127;Автомобильный аксессуар;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;575;Товары для уборки;Товары для уборки;Акс. для пылесосов;502010915;Фильтр для пылесоса;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;575;Товары для уборки;Товары для уборки;Акс. для стиральных и сушильных машин;502010303;Соединит. элемент для сушильных машин;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;576;Товары для компьютеров;Товары для компьютеров;Колонки;503040101;Колонки компьютерные;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;576;Товары для компьютеров;Товары для компьютеров;Сетевое оборудование;503020177;Усилитель интернет сигнала;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Аксессуары;576;Товары для компьютеров;Товары для компьютеров;Сетевое оборудование;503060104;Wi-Fi роутер;;QTR;;;;;;;;;1;0%
